"First Name","Gender","Start Date","Last Login Time","Salary","Bonus %","State","Abbreviation"
Amanda,Female,1982-03-17 00:00:00.000,"11:46 PM",107111,1.438,Tennessee,TN
Harold,Male,2010-10-18 00:00:00.000,"8:45 PM",65673,1.187,Tennessee,TN
Harry,Male,1985-01-27 00:00:00.000,"8:18 PM",65482,18.089,Tennessee,TN
Ernest,Male,1990-01-28 00:00:00.000,"12:08 AM",81919,15.118,Tennessee,TN
Harry,Male,1982-11-19 00:00:00.000,"11:25 AM",59277,10.2,Tennessee,TN
Diane,Female,1988-02-02 00:00:00.000,"6:14 PM",49501,13.506,Tennessee,TN
Jack,Male,2012-05-30 00:00:00.000,"3:17 AM",70367,18.266,Tennessee,TN
Shirley,Female,1988-04-16 00:00:00.000,"11:09 AM",132156,2.754,Tennessee,TN
Rose,Female,2004-10-30 00:00:00.000,"4:34 PM",56961,7.585,Tennessee,TN
Cheryl,Female,1982-07-23 00:00:00.000,"6:28 AM",98841,8.945,Tennessee,TN
Cynthia,Female,1980-05-23 00:00:00.000,"3:19 AM",78226,2.419,Tennessee,TN
Sandra,Female,1995-04-24 00:00:00.000,"7:14 PM",116931,9.657,Tennessee,TN
Andrea,Female,1994-10-30 00:00:00.000,"11:23 AM",87575,13.346,Tennessee,TN
Rachel,Female,1988-04-22 00:00:00.000,"12:01 PM",110924,7.808,Tennessee,TN
Justin,Male,1981-05-24 00:00:00.000,"11:15 PM",78351,15.221,Tennessee,TN
Marie,Female,2000-11-23 00:00:00.000,"5:06 AM",125574,4.644,Tennessee,TN
Louis,Male,2011-04-15 00:00:00.000,"5:02 AM",95198,2.075,Tennessee,TN
Nancy,Female,1985-05-07 00:00:00.000,"10:20 PM",121006,3.512,Tennessee,TN
Mark,Male,1984-10-03 00:00:00.000,"5:31 AM",95728,6.752,Tennessee,TN
Teresa,Female,1987-06-24 00:00:00.000,"7:37 PM",69740,8.294,Tennessee,TN
Frances,Female,2001-07-21 00:00:00.000,"2:34 AM",91996,11.506,Tennessee,TN
,Female,1990-10-11 00:00:00.000,"10:57 PM",98385,10.925,Tennessee,TN
Barbara,,1994-12-20 00:00:00.000,"10:09 AM",90556,15.749,Tennessee,TN
Christine,,1980-06-15 00:00:00.000,"6:00 PM",50366,9.862,Tennessee,TN
Bobby,,2003-07-21 00:00:00.000,"3:50 PM",84232,15.704,Tennessee,TN
Carl,,1991-10-26 00:00:00.000,"8:11 AM",100888,12.49,Tennessee,TN
Bruce,Male,2013-03-15 00:00:00.000,"11:13 PM",141335,15.427,Tennessee,TN
Rose,Female,1982-05-20 00:00:00.000,"9:14 AM",97691,2.142,Tennessee,TN
Mildred,Female,1981-02-21 00:00:00.000,"3:30 AM",47266,10.256,Tennessee,TN
,Male,1983-10-13 00:00:00.000,"11:59 PM",139754,12.74,Tennessee,TN
,Female,1993-10-24 00:00:00.000,"5:17 PM",116236,17.274,Tennessee,TN
Todd,Male,2010-02-16 00:00:00.000,"11:29 AM",103405,15.91,Tennessee,TN
Alan,Male,2012-02-17 00:00:00.000,"12:26 AM",41453,10.084,Tennessee,TN
Elizabeth,,1981-02-16 00:00:00.000,"3:58 AM",52730,12.525,Tennessee,TN
Julie,,2000-10-21 00:00:00.000,"1:15 AM",60361,7.099,Tennessee,TN
Teresa,,1992-01-03 00:00:00.000,"3:47 PM",63103,11.378,Tennessee,TN
Eric,Male,2004-11-12 00:00:00.000,"9:16 PM",65168,11.513,Tennessee,TN
Edward,Male,2001-08-30 00:00:00.000,"1:24 AM",73105,6.083,Tennessee,TN
Kimberly,Female,1986-12-06 00:00:00.000,"2:23 PM",37916,12.929,Tennessee,TN
Kathy,Female,2001-01-14 00:00:00.000,"5:11 AM",45682,1.451,Tennessee,TN
Peter,Male,1992-11-24 00:00:00.000,"5:43 PM",69297,1.268,Tennessee,TN
Beverly,Female,1990-10-22 00:00:00.000,"2:45 PM",59070,19.064,Tennessee,TN
Ralph,Male,2012-03-07 00:00:00.000,"2:25 AM",81215,8.4,Tennessee,TN
Justin,Male,1997-08-10 00:00:00.000,"11:00 PM",128036,18.824,Tennessee,TN
Irene,Female,2005-06-23 00:00:00.000,"11:03 AM",89780,8.999,Tennessee,TN
Irene,Female,2006-11-29 00:00:00.000,"2:14 PM",125018,9.601,Tennessee,TN
Jeremy,Male,1997-11-26 00:00:00.000,"8:22 AM",133033,12.2,Tennessee,TN
Cynthia,Female,2015-06-29 00:00:00.000,"6:38 AM",82408,8.701,Tennessee,TN
,Female,1997-04-13 00:00:00.000,"8:03 AM",131755,2.93,Tennessee,TN
Anne,Female,1984-11-21 00:00:00.000,"12:30 PM",128305,16.636,Tennessee,TN
,,1988-09-02 00:00:00.000,"12:49 PM",147309,1.702,Tennessee,TN
Debra,Female,1983-03-12 00:00:00.000,"12:19 PM",74911,19.513,Tennessee,TN
Michael,Male,1988-07-13 00:00:00.000,"1:48 PM",47079,2.617,Tennessee,TN
Jason,,2008-03-06 00:00:00.000,"1:20 AM",82873,1.869,Tennessee,TN
Rebecca,Female,1990-02-23 00:00:00.000,"3:21 PM",134673,6.878,Tennessee,TN
Andrea,Female,2011-11-17 00:00:00.000,"2:37 PM",123591,6.5,Tennessee,TN
Carl,Male,1987-03-30 00:00:00.000,"5:59 PM",75598,19.289,Tennessee,TN
Randy,Male,2000-09-27 00:00:00.000,"3:04 AM",89831,13.047,Tennessee,TN
Marilyn,Female,1984-07-02 00:00:00.000,"4:06 PM",92430,2.924,Tennessee,TN
Wayne,Male,2009-09-02 00:00:00.000,"1:37 AM",126956,18.396,Tennessee,TN
Frances,Female,1996-11-12 00:00:00.000,"6:08 PM",112467,1.433,Tennessee,TN
Amanda,,1991-08-11 00:00:00.000,"2:15 PM",46665,19.391,Tennessee,TN
Kathleen,Female,2004-08-28 00:00:00.000,"10:49 AM",42553,3.756,Tennessee,TN
Amanda,Female,1995-01-25 00:00:00.000,"5:06 AM",102081,5.203,Tennessee,TN
Amanda,,2010-03-16 00:00:00.000,"9:17 AM",135118,15.108,Tennessee,TN
Shawn,Male,1987-09-29 00:00:00.000,"10:11 PM",71975,9.77,Tennessee,TN
Katherine,Female,1996-08-13 00:00:00.000,"12:21 AM",149908,18.912,Tennessee,TN
Anna,,1985-03-13 00:00:00.000,"9:19 AM",45418,10.162,Tennessee,TN
Elizabeth,Female,2010-02-21 00:00:00.000,"7:02 AM",79145,19.78,Tennessee,TN
Donald,Male,1988-04-06 00:00:00.000,"10:00 AM",122920,5.32,Tennessee,TN
Gregory,Male,1999-11-15 00:00:00.000,"5:22 PM",128031,15.857,Tennessee,TN
Ruth,Female,2004-02-17 00:00:00.000,"5:38 AM",59969,14.064,Tennessee,TN
Cynthia,Female,1986-07-05 00:00:00.000,"1:24 AM",35381,11.749,Tennessee,TN
Deborah,Female,1985-11-21 00:00:00.000,"1:40 PM",113129,17.371,Tennessee,TN
Willie,Male,2009-12-05 00:00:00.000,"5:39 AM",141932,1.017,Tennessee,TN
Debra,Female,2006-05-28 00:00:00.000,"6:51 AM",42296,16.922,Tennessee,TN
Carl,Male,1984-12-14 00:00:00.000,"8:49 PM",63395,11.411,Tennessee,TN
Walter,Male,2007-09-24 00:00:00.000,"11:16 PM",125382,13.613,Tennessee,TN
Lisa,Female,1982-02-09 00:00:00.000,"6:44 PM",113592,17.108,Tennessee,TN
Rebecca,Female,2000-03-05 00:00:00.000,"10:33 AM",46750,11.367,Tennessee,TN
Jessica,Female,1986-10-19 00:00:00.000,"9:58 PM",90285,13.591,Tennessee,TN
Steve,,2009-08-27 00:00:00.000,"3:41 PM",53692,4.785,Tennessee,TN
Mary,,1986-12-24 00:00:00.000,"7:02 PM",100341,6.662,Tennessee,TN
Craig,Male,1995-08-21 00:00:00.000,"2:38 AM",123876,4.225,Tennessee,TN
Katherine,Female,2000-12-19 00:00:00.000,"1:40 AM",41643,4.659,Tennessee,TN
Andrea,Female,1989-08-31 00:00:00.000,"11:10 PM",113760,12.866,Tennessee,TN
Timothy,Male,2010-10-06 00:00:00.000,"10:49 PM",49473,12.463,Tennessee,TN
Anthony,Male,2013-02-13 00:00:00.000,"1:35 PM",146141,3.645,Tennessee,TN
Harold,,2004-02-04 00:00:00.000,"11:02 AM",79459,7.776,Tennessee,TN
Douglas,,2009-02-04 00:00:00.000,"2:03 AM",104496,14.771,Tennessee,TN
James,Male,2001-12-05 00:00:00.000,"7:06 AM",67789,17.105,Tennessee,TN
Joseph,,1982-03-28 00:00:00.000,"1:05 PM",86564,11.879,Tennessee,TN
Martha,Female,2001-09-14 00:00:00.000,"3:22 AM",135758,14.782,Tennessee,TN
Laura,Female,2000-07-12 00:00:00.000,"6:07 PM",84672,3.96,Tennessee,TN
Robert,Male,1982-11-05 00:00:00.000,"12:41 PM",111580,10.982,Tennessee,TN
Ralph,Male,1996-03-24 00:00:00.000,"11:54 AM",50455,16.248,Tennessee,TN
,Male,2012-08-28 00:00:00.000,"7:56 PM",88733,1.932,Tennessee,TN
Diane,Female,2009-10-30 00:00:00.000,"6:56 PM",130577,12.791,Tennessee,TN
Annie,Female,1992-06-06 00:00:00.000,"10:04 AM",138925,9.801,Tennessee,TN
Jacqueline,Female,1994-09-20 00:00:00.000,"6:07 PM",62371,15.77,Tennessee,TN
Brenda,Female,1984-04-17 00:00:00.000,"7:12 AM",87715,2.675,Tennessee,TN
Lori,Female,2002-09-11 00:00:00.000,"7:36 AM",66029,3.345,Tennessee,TN
Albert,Male,1992-06-17 00:00:00.000,"3:25 AM",86818,14.301,Tennessee,TN
Frank,Male,2002-11-23 00:00:00.000,"6:10 PM",75147,17.398,Tennessee,TN
Deborah,Female,2000-04-23 00:00:00.000,"6:55 PM",105573,5.268,Tennessee,TN
Robin,,2005-12-20 00:00:00.000,"2:42 PM",41230,6.611,Tennessee,TN
Alice,Female,2016-01-21 00:00:00.000,"5:07 PM",117787,10.485,Tennessee,TN
,Male,1989-10-20 00:00:00.000,"9:37 AM",88086,19.387,Tennessee,TN
Paul,,2011-02-18 00:00:00.000,"12:23 PM",91462,18.704,Tennessee,TN
,Male,1996-12-27 00:00:00.000,"7:07 AM",139959,8.992,Tennessee,TN
Brian,Male,2007-04-07 00:00:00.000,"10:47 PM",93901,17.821,Tennessee,TN
Julie,,1980-05-08 00:00:00.000,"6:31 AM",50529,17.263,Tennessee,TN
Bruce,Male,2007-01-28 00:00:00.000,"11:10 PM",134988,13.926,Tennessee,TN
Joan,Female,2007-10-02 00:00:00.000,"2:53 AM",120941,3.694,Tennessee,TN
Harold,Male,2007-05-15 00:00:00.000,"6:37 PM",118753,8.162,Tennessee,TN
Alice,Female,1995-10-16 00:00:00.000,"9:19 PM",92799,2.782,Tennessee,TN
Barbara,Female,2011-11-12 00:00:00.000,"12:35 AM",85718,13.326,Tennessee,TN
Sarah,Female,1999-04-06 00:00:00.000,"11:17 AM",109517,5.146,Tennessee,TN
Samuel,Male,2012-05-25 00:00:00.000,"4:40 PM",85550,11.593,Tennessee,TN
,Male,1990-05-23 00:00:00.000,"2:09 AM",136655,9.801,Tennessee,TN
Barbara,,2002-08-02 00:00:00.000,"5:13 AM",43312,8.218,Tennessee,TN
Amy,,1984-05-19 00:00:00.000,"11:47 AM",102839,10.385,Tennessee,TN
Frank,Male,2009-03-02 00:00:00.000,"9:15 PM",78891,7.927,Tennessee,TN
Robin,,2005-09-16 00:00:00.000,"1:26 AM",93201,11.712,Tennessee,TN
Debra,Female,2011-03-17 00:00:00.000,"1:12 PM",84693,6.976,Tennessee,TN
Brandon,,2004-05-31 00:00:00.000,"3:36 PM",73587,9.769,Tennessee,TN
Thomas,Male,1991-09-07 00:00:00.000,"9:51 AM",65251,11.211,Tennessee,TN
Harry,Male,2015-09-23 00:00:00.000,"1:36 AM",129148,15.193,Tennessee,TN
Todd,Male,1993-07-04 00:00:00.000,"6:53 PM",128175,18.473,Tennessee,TN
Patricia,Female,1998-03-07 00:00:00.000,"1:10 AM",75825,7.839,Tennessee,TN
Steve,Male,2002-01-11 00:00:00.000,"9:17 PM",51821,1.197,Tennessee,TN
,Male,1995-04-07 00:00:00.000,"4:32 AM",60411,12.048,Tennessee,TN
Edward,Male,1997-11-27 00:00:00.000,"1:00 AM",58327,17.095,Tennessee,TN
Karen,Female,2014-01-09 00:00:00.000,"10:09 PM",46478,16.552,Tennessee,TN
Martin,,2001-02-06 00:00:00.000,"4:17 AM",123963,15.745,Tennessee,TN
Ann,Female,1994-09-28 00:00:00.000,"5:44 AM",79796,9.851,Tennessee,TN
Jonathan,Male,1984-07-30 00:00:00.000,"6:02 PM",83809,12.922,Tennessee,TN
Peter,Male,1982-03-22 00:00:00.000,"7:28 AM",77933,13.132,Tennessee,TN
Eric,Male,1993-06-15 00:00:00.000,"3:56 AM",51070,13.806,Tennessee,TN
Jason,,1988-04-15 00:00:00.000,"8:16 PM",97480,11.518,Tennessee,TN
Terry,Male,2010-10-21 00:00:00.000,"11:18 PM",58357,7.969,Tennessee,TN
John,Male,1999-01-29 00:00:00.000,"3:07 AM",67165,13.001,Tennessee,TN
Marie,Female,1983-04-08 00:00:00.000,"2:01 PM",145988,18.685,Tennessee,TN
Harold,Male,2010-04-16 00:00:00.000,"5:13 AM",147417,11.626,Tennessee,TN
Joshua,Male,1997-06-27 00:00:00.000,"3:23 PM",95003,5.197,Tennessee,TN
Brandon,,1992-09-05 00:00:00.000,"2:32 AM",144187,11.416,Tennessee,TN
Andrea,Female,2001-12-10 00:00:00.000,"6:40 AM",37888,13.47,Tennessee,TN
Jeremy,Male,1991-05-19 00:00:00.000,"1:40 PM",131513,1.876,Tennessee,TN
Daniel,Male,2016-02-29 00:00:00.000,"4:04 AM",77287,13.0,Tennessee,TN
Roy,Male,2004-05-10 00:00:00.000,"1:22 PM",46875,12.942,Tennessee,TN
Dorothy,Female,2008-10-08 00:00:00.000,"12:22 AM",82744,19.111,Tennessee,TN
Steven,Male,1986-09-07 00:00:00.000,"12:32 AM",43252,18.892,Tennessee,TN
Nicole,Female,2009-04-26 00:00:00.000,"12:40 AM",66047,18.674,Tennessee,TN
Ann,Female,2001-07-16 00:00:00.000,"9:27 AM",118431,12.772,Tennessee,TN
Henry,Male,1986-05-12 00:00:00.000,"2:04 AM",59943,1.432,Tennessee,TN
,Male,2009-06-17 00:00:00.000,"1:00 PM",136681,3.655,Tennessee,TN
,Female,1994-12-18 00:00:00.000,"8:42 PM",138807,1.4,Tennessee,TN
Barbara,Female,2002-11-26 00:00:00.000,"5:32 AM",82884,6.837,Tennessee,TN
Judy,Female,2011-04-05 00:00:00.000,"1:44 AM",48668,11.716,Tennessee,TN
Lawrence,Male,2011-07-23 00:00:00.000,"3:41 AM",122971,14.618,Tennessee,TN
Joseph,Male,2010-10-10 00:00:00.000,"11:12 PM",107050,12.737,Tennessee,TN
Carlos,Male,1981-01-25 00:00:00.000,"10:00 AM",138598,14.737,Tennessee,TN
Russell,,2009-05-09 00:00:00.000,"11:59 AM",149456,3.533,Tennessee,TN
Jane,Female,1999-07-10 00:00:00.000,"7:02 PM",128540,15.941,Tennessee,TN
Martin,Male,2016-02-25 00:00:00.000,"6:29 PM",61117,2.844,Tennessee,TN
Steven,Male,1980-05-30 00:00:00.000,"8:25 PM",100949,13.813,Tennessee,TN
Judy,,2011-07-15 00:00:00.000,"3:38 PM",46829,5.19,Tennessee,TN
James,Male,2008-02-16 00:00:00.000,"2:49 AM",69111,14.625,Tennessee,TN
Gloria,Female,2004-08-19 00:00:00.000,"10:31 AM",46602,1.027,Tennessee,TN
Ernest,Male,2001-06-30 00:00:00.000,"1:46 PM",61181,16.559,Tennessee,TN
Martha,Female,1997-07-17 00:00:00.000,"11:11 PM",94963,19.626,Tennessee,TN
Janet,,1986-01-25 00:00:00.000,"5:48 AM",85789,9.712,Tennessee,TN
Louis,,1983-02-05 00:00:00.000,"6:39 PM",145274,16.379,Tennessee,TN
Tina,Female,1999-08-06 00:00:00.000,"3:18 AM",102841,3.369,Tennessee,TN
Henry,Male,2007-02-23 00:00:00.000,"3:24 AM",49665,18.338,Tennessee,TN
Antonio,Male,1999-06-06 00:00:00.000,"10:54 PM",41928,5.478,Tennessee,TN
Lisa,Female,2007-04-11 00:00:00.000,"1:04 AM",128042,2.03,Tennessee,TN
Denise,Female,1984-02-19 00:00:00.000,"6:22 AM",86150,3.997,Tennessee,TN
Stephen,Male,1984-10-21 00:00:00.000,"6:26 AM",121816,10.615,Tennessee,TN
Benjamin,Male,1988-04-12 00:00:00.000,"11:32 PM",123409,7.783,Tennessee,TN
Carl,,2007-08-18 00:00:00.000,"8:01 AM",98295,7.617,Tennessee,TN
Ruth,Female,1980-09-02 00:00:00.000,"6:52 AM",59678,10.895,Tennessee,TN
Shawn,Male,2006-12-29 00:00:00.000,"3:05 AM",57871,4.02,Tennessee,TN
Jennifer,Female,2015-03-31 00:00:00.000,"7:43 PM",132084,10.006,Tennessee,TN
Terry,Male,2004-11-10 00:00:00.000,"4:33 AM",35633,3.947,Tennessee,TN
Jacqueline,Female,2008-07-27 00:00:00.000,"12:08 PM",125298,3.019,Tennessee,TN
Roger,Male,1988-05-02 00:00:00.000,"10:04 PM",115582,15.343,Tennessee,TN
Alice,,1995-04-23 00:00:00.000,"6:35 AM",148339,11.479,Tennessee,TN
Justin,Male,1991-07-25 00:00:00.000,"12:45 AM",112975,9.699,Tennessee,TN
Janet,Female,2008-07-12 00:00:00.000,"12:10 PM",36927,18.769,Tennessee,TN
Robin,Female,2004-03-26 00:00:00.000,"5:41 PM",70248,9.66,Tennessee,TN
Samuel,,2002-10-07 00:00:00.000,"3:08 AM",141305,9.849,Tennessee,TN
Katherine,Female,2006-09-22 00:00:00.000,"8:08 PM",72002,13.178,Tennessee,TN
Peter,Male,1991-05-22 00:00:00.000,"1:39 AM",102577,12.026,Tennessee,TN
Lillian,Female,2009-08-14 00:00:00.000,"5:41 AM",113554,18.018,Tennessee,TN
,Male,1986-10-24 00:00:00.000,"9:23 AM",47176,10.736,Tennessee,TN
,Female,2000-06-18 00:00:00.000,"7:36 AM",106428,10.867,Tennessee,TN
Rose,Female,1999-11-03 00:00:00.000,"9:06 AM",75181,6.06,Tennessee,TN
Bobby,Male,2004-09-30 00:00:00.000,"10:52 PM",79047,18.784,Tennessee,TN
Kimberly,Female,1986-04-20 00:00:00.000,"3:55 PM",52970,4.513,Tennessee,TN
Antonio,Male,2003-12-28 00:00:00.000,"4:17 AM",137979,5.266,Tennessee,TN
Doris,Female,1984-09-08 00:00:00.000,"7:03 PM",114360,17.799,Tennessee,TN
Steven,Male,2009-07-05 00:00:00.000,"4:55 AM",110306,16.843,Tennessee,TN
Lawrence,Male,1995-07-03 00:00:00.000,"10:55 PM",46378,9.127,Tennessee,TN
,Male,1986-05-06 00:00:00.000,"4:41 PM",74104,17.68,Tennessee,TN
,,1991-04-15 00:00:00.000,"3:39 AM",132505,13.592,Tennessee,TN
Stephanie,Female,1982-09-14 00:00:00.000,"8:14 AM",96649,3.453,Tennessee,TN
,Female,1982-07-24 00:00:00.000,"12:00 AM",57811,8.941,Tennessee,TN
Sandra,Female,1989-09-07 00:00:00.000,"4:17 PM",111468,2.58,Tennessee,TN
Kevin,Male,2005-07-01 00:00:00.000,"3:22 PM",141498,4.135,Tennessee,TN
Michelle,,2012-03-31 00:00:00.000,"6:28 AM",124441,16.353,Tennessee,TN
Lisa,Female,2000-07-08 00:00:00.000,"9:19 PM",40121,6.293,Tennessee,TN
Fred,Male,1989-03-03 00:00:00.000,"2:27 AM",129712,11.058,Tennessee,TN
Joseph,Male,1982-11-04 00:00:00.000,"9:46 PM",126010,19.601,Tennessee,TN
Anne,,1996-04-18 00:00:00.000,"11:57 PM",122762,9.564,Tennessee,TN
Andrea,Female,1999-07-22 00:00:00.000,"9:25 AM",149105,13.707,Tennessee,TN
Nicole,Female,2004-03-01 00:00:00.000,"5:17 PM",44021,10.286,Tennessee,TN
Theresa,,1995-10-07 00:00:00.000,"10:16 AM",42025,3.319,Tennessee,TN
Catherine,Female,1986-08-31 00:00:00.000,"6:20 PM",59970,12.801,Tennessee,TN
Rose,Female,1982-12-31 00:00:00.000,"6:50 PM",145001,19.85,Tennessee,TN
Lawrence,Male,1984-10-01 00:00:00.000,"2:06 PM",102589,17.952,Tennessee,TN
Raymond,Male,1986-12-12 00:00:00.000,"12:18 PM",47529,2.712,Tennessee,TN
Clarence,Male,1989-08-05 00:00:00.000,"6:11 PM",148941,11.517,Tennessee,TN
Ryan,Male,1988-04-15 00:00:00.000,"5:18 AM",91109,17.499,Tennessee,TN
Jane,Female,1992-01-12 00:00:00.000,"1:23 PM",51923,13.623,Tennessee,TN
Lois,Female,2012-07-28 00:00:00.000,"11:39 AM",53954,19.075,Tennessee,TN
Shawn,Male,2008-03-17 00:00:00.000,"2:12 PM",39335,10.664,Tennessee,TN
Thomas,Male,1990-05-03 00:00:00.000,"9:29 AM",111371,15.081,Tennessee,TN
Kathryn,Female,2008-01-29 00:00:00.000,"12:29 AM",86676,6.081,Tennessee,TN
Mary,Female,2011-11-06 00:00:00.000,"8:32 AM",115057,2.089,Tennessee,TN
Julie,Female,1980-03-08 00:00:00.000,"5:13 AM",145357,3.459,Tennessee,TN
George,Male,1995-09-27 00:00:00.000,"5:04 PM",36749,19.754,Tennessee,TN
Ralph,Male,2000-02-10 00:00:00.000,"4:48 PM",89854,7.227,Tennessee,TN
Judith,Female,1989-09-03 00:00:00.000,"11:16 AM",134048,6.818,Tennessee,TN
,Male,1994-12-13 00:00:00.000,"10:34 AM",141311,5.478,Tennessee,TN
Evelyn,Female,2002-02-10 00:00:00.000,"4:44 AM",123621,19.767,Tennessee,TN
Rachel,Female,2011-06-23 00:00:00.000,"12:52 AM",54941,3.221,Tennessee,TN
Maria,,1986-01-18 00:00:00.000,"8:36 PM",106562,4.0,Tennessee,TN
Kelly,Female,2007-03-17 00:00:00.000,"6:20 PM",39371,4.068,Tennessee,TN
Ruby,Female,2008-05-31 00:00:00.000,"8:41 PM",83112,4.083,Tennessee,TN
Ann,Female,1980-10-03 00:00:00.000,"1:08 AM",96941,10.048,Tennessee,TN
Kenneth,Male,1985-12-14 00:00:00.000,"6:55 AM",47232,17.862,Tennessee,TN
William,Male,1993-11-18 00:00:00.000,"12:27 PM",54058,5.182,Tennessee,TN
,Female,1980-12-27 00:00:00.000,"2:27 AM",80399,12.254,Tennessee,TN
Deborah,Female,2009-02-26 00:00:00.000,"10:17 AM",118043,7.266,Tennessee,TN
,Male,2009-11-12 00:00:00.000,"2:30 PM",109411,9.494,Tennessee,TN
Julia,Female,2014-08-18 00:00:00.000,"3:12 AM",97566,2.147,Tennessee,TN
Robert,,2000-12-04 00:00:00.000,"1:20 AM",69267,5.89,Tennessee,TN
,,1988-08-01 00:00:00.000,"1:35 AM",87103,5.665,Tennessee,TN
Jesse,,2014-07-16 00:00:00.000,"2:24 AM",98811,7.487,Tennessee,TN
Cynthia,Female,2006-07-12 00:00:00.000,"8:55 AM",149684,7.864,Tennessee,TN
Johnny,Male,2007-01-14 00:00:00.000,"2:54 PM",71383,2.097,Tennessee,TN
Michael,Male,2002-08-31 00:00:00.000,"1:20 AM",81206,19.908,Tennessee,TN
Kenneth,Male,2015-01-15 00:00:00.000,"2:41 PM",69112,7.588,Tennessee,TN
Keith,Male,2003-02-12 00:00:00.000,"3:02 PM",120672,19.467,Tennessee,TN
Gerald,Male,2010-05-28 00:00:00.000,"12:26 PM",96511,9.331,Tennessee,TN
Carl,,1982-02-11 00:00:00.000,"7:54 AM",49325,2.071,Tennessee,TN
Douglas,Male,2007-08-04 00:00:00.000,"5:23 AM",132175,2.28,Tennessee,TN
Carolyn,Female,2004-03-17 00:00:00.000,"6:38 AM",118037,13.492,Tennessee,TN
Joseph,Male,1985-05-23 00:00:00.000,"10:16 PM",139570,15.804,Tennessee,TN
Billy,Male,2000-04-06 00:00:00.000,"3:14 PM",115280,9.153,Tennessee,TN
Joyce,Female,2001-07-25 00:00:00.000,"6:04 AM",51065,16.807,Tennessee,TN
Lillian,Female,2002-08-26 00:00:00.000,"8:53 AM",103854,4.924,Tennessee,TN
Ruby,Female,2006-08-13 00:00:00.000,"6:27 PM",48354,19.501,Tennessee,TN
Sandra,Female,1998-02-07 00:00:00.000,"12:39 PM",132327,19.264,Tennessee,TN
Louise,Female,1982-02-26 00:00:00.000,"1:03 AM",106362,8.965,Tennessee,TN
Maria,,1985-06-19 00:00:00.000,"1:48 AM",148857,8.738,Tennessee,TN
Brenda,Female,1981-01-03 00:00:00.000,"6:01 PM",131131,11.682,Tennessee,TN
Stephen,Male,1990-09-10 00:00:00.000,"10:42 PM",129663,15.574,Tennessee,TN
Nicole,,1981-05-02 00:00:00.000,"12:03 PM",41449,4.707,Tennessee,TN
Bobby,Male,1984-06-05 00:00:00.000,"7:40 AM",93368,2.88,Tennessee,TN
Ernest,Male,1997-09-06 00:00:00.000,"2:02 PM",53335,9.192,Tennessee,TN
Charles,Male,1997-09-03 00:00:00.000,"10:04 AM",148291,6.002,Tennessee,TN
Bobby,Male,1996-08-19 00:00:00.000,"1:16 AM",147842,16.158,Tennessee,TN
Diana,Female,2004-11-19 00:00:00.000,"8:47 AM",105066,17.343,Tennessee,TN
Mildred,Female,2007-04-06 00:00:00.000,"10:06 PM",139284,11.39,Tennessee,TN
Harry,Male,1985-02-10 00:00:00.000,"7:46 PM",63046,10.411,Tennessee,TN
Phillip,,2003-10-20 00:00:00.000,"11:09 AM",89700,2.277,Tennessee,TN
Bonnie,,2006-01-18 00:00:00.000,"6:52 PM",108946,12.211,Tennessee,TN
Marie,Female,1993-12-08 00:00:00.000,"6:28 PM",98406,7.943,Tennessee,TN
Sean,Male,2006-04-25 00:00:00.000,"4:51 PM",108581,9.634,Tennessee,TN
Robin,Female,2012-10-01 00:00:00.000,"2:44 AM",41808,19.239,Tennessee,TN
Phillip,Male,1984-10-07 00:00:00.000,"11:05 AM",36837,14.66,Tennessee,TN
Jerry,Male,1989-03-26 00:00:00.000,"4:15 AM",140850,18.855,Tennessee,TN
Ronald,Male,1983-05-25 00:00:00.000,"10:05 AM",50426,18.536,Tennessee,TN
Phillip,Male,1984-05-15 00:00:00.000,"6:15 AM",134120,6.842,Tennessee,TN
Ryan,Male,2012-11-16 00:00:00.000,"1:47 PM",57292,6.01,Tennessee,TN
Karen,Female,1997-08-29 00:00:00.000,"4:56 PM",80633,16.306,Tennessee,TN
Bonnie,Female,2004-08-25 00:00:00.000,"2:17 AM",131943,14.249,Tennessee,TN
Earl,Male,2013-06-15 00:00:00.000,"3:00 AM",48046,7.737,Tennessee,TN
Katherine,Female,2013-08-18 00:00:00.000,"3:58 PM",97443,13.657,Tennessee,TN
Matthew,Male,1995-08-03 00:00:00.000,"5:39 AM",135352,7.986,Tennessee,TN
Cynthia,,1996-11-19 00:00:00.000,"10:40 PM",107816,18.751,Tennessee,TN
Gerald,Male,2003-03-29 00:00:00.000,"10:37 AM",96329,2.469,Tennessee,TN
Brenda,Female,2015-01-18 00:00:00.000,"4:39 PM",73749,19.332,Tennessee,TN
Jason,Male,1998-05-01 00:00:00.000,"6:05 PM",75607,4.299,Tennessee,TN
Melissa,Female,1994-09-08 00:00:00.000,"4:11 AM",98858,3.525,Tennessee,TN
Beverly,Female,1998-04-11 00:00:00.000,"2:27 PM",76485,9.212,Tennessee,TN
Terry,,1992-09-11 00:00:00.000,"4:41 PM",41238,8.219,Tennessee,TN
,Male,1980-09-05 00:00:00.000,"7:36 AM",114896,13.823,Tennessee,TN
Jacqueline,Female,2003-05-25 00:00:00.000,"7:13 PM",125418,8.064,Tennessee,TN
Amy,Female,2009-05-20 00:00:00.000,"6:26 AM",75415,19.132,Tennessee,TN
Robert,,2007-05-25 00:00:00.000,"3:17 AM",90998,8.382,Tennessee,TN
